5.05293	0.0811966	3226	-1	469	-1
10.2936	0.104167	3226	-1	2701	-1
6.13471	0.0416667	3268	-1	4448	-1
7.79355	0.0625	3269	-1	3827	-1
10.138	0.103916	3271	-1	1372	-1
7.22132	0.0416667	3414	-1	3998	-1
9.57761	0.0729167	3441	-1	3620	-1
8.53042	0.0520833	3463	-1	4604	-1
6.13471	0.0416667	3484	-1	1331	-1
6.76574	0.0724265	3553	-1	1700	-1
5.81123	0.175141	3555	-1	2582	-1
21.1504	0.239583	3555	-1	4617	-1
20.6552	0.229167	3571	-1	634	-1
13.2148	0.854167	3620	-1	2435	-1
11.9588	0.0833333	3646	-1	2254	-1
7.22132	0.0416667	3649	-1	222	-1
14.8421	0.114583	3667	-1	1827	-1
8.53042	0.0520833	3734	-1	2804	-1
16.6663	0.290155	3749	-1	16	-1
7.22132	0.0416667	3783	-1	4376	-1
21.2228	0.270833	3791	-1	4984	-1
