12.5052	0.135417	3825	-1	2376	-1
6.13471	0.0416667	3886	-1	2788	-1
6.71165	0.0520833	3899	-1	4370	-1
10.7066	0.09375	3909	-1	3875	-1
7.22132	0.0416667	3959	-1	1784	-1
7.22132	0.0416667	4032	-1	2349	-1
8.53042	0.0520833	4057	-1	2741	-1
11.683	0.114583	4093	-1	1030	-1
9.74731	0.0625	4112	-1	1177	-1
17.4678	0.208333	4122	-1	3132	-1
6.13471	0.0416667	4159	-1	996	-1
20.6412	0.43665	4164	-1	549	-1
13.0537	0.176239	4200	-1	776	-1
5.52012	0.0520833	4237	-1	3841	-1
8.53042	0.0520833	4314	-1	907	-1
7.35636	0.0520833	4326	-1	3442	-1
6.13471	0.0416667	4373	-1	2988	-1
9.74731	0.0625	4382	-1	66	-1
13.4095	0.135288	4395	-1	2365	-1
