10.8866	0.0729167	4464	-1	4292	-1
6.13471	0.0416667	4507	-1	1012	-1
8.53042	0.0520833	4532	-1	950	-1
7.22132	0.0416667	4609	-1	2290	-1
6.55659	0.0622605	4611	-1	310	-1
15.7084	0.125	4646	-1	1550	-1
9.25562	0.103659	4648	-1	3892	-1
6.13471	0.0416667	4680	-1	97	-1
5.56271	0.0416667	4681	-1	3510	-1
7.79355	0.0625	4683	-1	4371	-1
9.57761	0.0729167	4742	-1	2845	-1
12.9717	0.09375	4746	-1	2969	-1
9.23691	0.0832122	4821	-1	3461	-1
6.18713	0.0519663	4853	-1	1214	-1
7.22132	0.0416667	4891	-1	869	-1
8.53042	0.0520833	4922	-1	2408	-1
18.4183	0.1875	4930	-1	2903	-1
