11.9588	0.0833333	14	-1	1673	-1
5.56271	0.0416667	50	-1	799	-1
8.53042	0.0520833	164	-1	2466	-1
7.6326	0.0828373	171	-1	1147	-1
5.04324	0.145833	182	-1	549	-1
13.4095	0.135288	182	-1	1250	-1
18.0683	0.291005	278	-1	2582	-1
5.16104	0.1625	278	-1	4617	-1
17.2961	0.1875	341	-1	4356	-1
12.9717	0.09375	346	-1	583	-1
18.9508	0.21875	352	-1	3131	-1
21.302	0.332992	458	-1	1505	-1
5.08816	0.25142	458	-1	1530	-1
11.6943	0.124743	586	-1	81	-1
6.13471	0.0416667	593	-1	3798	-1
8.4322	0.0830882	604	-1	3295	-1
7.22132	0.0416667	609	-1	4780	-1
7.26313	0.0927212	617	-1	2883	-1
