12.4486	0.125	657	-1	4035	-1
16.7114	0.25947	660	-1	3395	-1
6.13471	0.0416667	668	-1	4115	-1
5.05287	0.0415509	728	-1	4163	-1
5.04688	0.222222	733	-1	789	-1
5.12419	0.251126	733	-1	1762	-1
14.9352	0.238184	733	-1	2608	-1
8.27351	0.0727969	760	-1	3389	-1
7.22132	0.0416667	811	-1	2897	-1
7.79355	0.0625	815	-1	1235	-1
14.8421	0.114583	856	-1	2319	-1
11.5599	0.09375	867	-1	997	-1
7.35636	0.0520833	885	-1	3574	-1
5.36702	0.145833	897	-1	1250	-1
22.9928	0.437092	897	-1	3783	-1
5.80838	0.15625	897	-1	4599	-1
11.9588	0.0833333	941	-1	2814	-1
12.4759	0.104167	1045	-1	2901	-1
7.22132	0.0416667	1077	-1	4210	-1
19.2726	0.456522	1121	-1	789	-1
6.55659	0.0622605	1127	-1	2046	-1
13.3473	0.114583	1136	-1	2200	-1
11.8009	0.125	1144	-1	2348	-1
7.22132	0.0416667	1211	-1	1845	-1
7.25863	0.0623816	1235	-1	1106	-1
